Source,Destination,lat1,lon1,lat2,lon2
Iceland,Norway,64.963051,-19.020835,60.472024,8.468946
Iceland,United States,64.963051,-19.020835,37.09024,-95.712891
Iceland,United States,64.963051,-19.020835,37.09024,-95.712891
Iceland,Canada,64.963051,-19.020835,56.130366,-106.346771
Iceland,Canada,64.963051,-19.020835,56.130366,-106.346771
Iceland,Switzerland,64.963051,-19.020835,46.818188,8.227512
United Kingdom,Iceland,55.378051,-3.435973,64.963051,-19.020835
United Kingdom,Iceland,55.378051,-3.435973,64.963051,-19.020835
United Kingdom,Iceland,55.378051,-3.435973,64.963051,-19.020835
Germany,Iceland,51.165691,10.451526,64.963051,-19.020835
Norway,Iceland,60.472024,8.468946,64.963051,-19.020835
United States,Iceland,37.09024,-95.712891,64.963051,-19.020835
United States,Iceland,37.09024,-95.712891,64.963051,-19.020835
Norway,Iceland,60.472024,8.468946,64.963051,-19.020835
Norway,Iceland,60.472024,8.468946,64.963051,-19.020835
Canada,Iceland,56.130366,-106.346771,64.963051,-19.020835
Canada,Iceland,56.130366,-106.346771,64.963051,-19.020835
Switzerland,Iceland,46.818188,8.227512,64.963051,-19.020835
New Zealand,Fiji,-40.900557,174.885971,-17.713371,178.065032
Samoa,United States,-13.759029,-172.104629,37.09024,-95.712891
Samoa,Fiji,-13.759029,-172.104629,-17.713371,178.065032
Australia,Fiji,-25.274398,133.775136,-17.713371,178.065032
Kiribati,United States,1.8709185,-157.3626011,37.09024,-95.712891
Kiribati,Fiji,1.8709185,-157.3626011,-17.713371,178.065032
Tuvalu,Fiji,-7.4784418,178.6799214,-17.713371,178.065032
Solomon Islands,Vanuatu,-9.64571,160.156194,-15.376706,166.959158
Hong Kong,Fiji,22.396428,114.109497,-17.713371,178.065032
United States,Samoa,37.09024,-95.712891,-13.759029,-172.104629
United States,Kiribati,37.09024,-95.712891,1.8709185,-157.3626011
United States,Fiji,37.09024,-95.712891,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
United States,Fiji,37.09024,-95.712891,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Australia,Fiji,-25.274398,133.775136,-17.713371,178.065032
Fiji,New Zealand,-17.713371,178.065032,-40.900557,174.885971
Fiji,Samoa,-17.713371,178.065032,-13.759029,-172.104629
Fiji,Australia,-17.713371,178.065032,-25.274398,133.775136
Fiji,New Zealand,-17.713371,178.065032,-40.900557,174.885971
Fiji,Kiribati,-17.713371,178.065032,1.8709185,-157.3626011
Fiji,Hong Kong,-17.713371,178.065032,22.396428,114.109497
Fiji,United States,-17.713371,178.065032,37.09024,-95.712891
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,United States,-17.713371,178.065032,37.09024,-95.712891
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Australia,-17.713371,178.065032,-25.274398,133.775136
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Australia,-17.713371,178.065032,-25.274398,133.775136
Fiji,Tonga,-17.713371,178.065032,-21.178986,-175.198242
Fiji,Kiribati,-17.713371,178.065032,1.8709185,-157.3626011
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Vanuatu,-17.713371,178.065032,-15.376706,166.959158
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,New Zealand,-17.713371,178.065032,-40.900557,174.885971
Fiji,Tuvalu,-17.713371,178.065032,-7.4784418,178.6799214
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Australia,-17.713371,178.065032,-25.274398,133.775136
Fiji,Tonga,-17.713371,178.065032,-21.178986,-175.198242
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Australia,Fiji,-25.274398,133.775136,-17.713371,178.065032
Australia,Fiji,-25.274398,133.775136,-17.713371,178.065032
Tonga,Fiji,-21.178986,-175.198242,-17.713371,178.065032
Tonga,Fiji,-21.178986,-175.198242,-17.713371,178.065032
Kiribati,Fiji,1.8709185,-157.3626011,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Fiji,Fiji,-17.713371,178.065032,-17.713371,178.065032
Vanuatu,Solomon Islands,-15.376706,166.959158,-9.64571,160.156194
Vanuatu,Fiji,-15.376706,166.959158,-17.713371,178.065032
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Aruba,37.09024,-95.712891,12.52111,-69.968338
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Mexico,37.09024,-95.712891,23.634501,-102.552784
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Jamaica,37.09024,-95.712891,18.109581,-77.297508
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Bahamas,37.09024,-95.712891,25.03428,-77.39628
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Puerto Rico,37.09024,-95.712891,18.220833,-66.590149
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
Aruba,United States,12.52111,-69.968338,37.09024,-95.712891
Aruba,United States,12.52111,-69.968338,37.09024,-95.712891
Aruba,United States,12.52111,-69.968338,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Mexico,37.09024,-95.712891,23.634501,-102.552784
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Aruba,37.09024,-95.712891,12.52111,-69.968338
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Mexico,37.09024,-95.712891,23.634501,-102.552784
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Jamaica,37.09024,-95.712891,18.109581,-77.297508
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Bahamas,37.09024,-95.712891,25.03428,-77.39628
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Dominican Republic,37.09024,-95.712891,18.735693,-70.162651
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Puerto Rico,37.09024,-95.712891,18.220833,-66.590149
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
Mexico,United States,23.634501,-102.552784,37.09024,-95.712891
Mexico,United States,23.634501,-102.552784,37.09024,-95.712891
Mexico,United States,23.634501,-102.552784,37.09024,-95.712891
Mexico,United States,23.634501,-102.552784,37.09024,-95.712891
Mexico,United States,23.634501,-102.552784,37.09024,-95.712891
Mexico,United States,23.634501,-102.552784,37.09024,-95.712891
Mexico,United States,23.634501,-102.552784,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Mexico,37.09024,-95.712891,23.634501,-102.552784
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Mexico,37.09024,-95.712891,23.634501,-102.552784
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Puerto Rico,37.09024,-95.712891,18.220833,-66.590149
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
Jamaica,United States,18.109581,-77.297508,37.09024,-95.712891
Jamaica,United States,18.109581,-77.297508,37.09024,-95.712891
Jamaica,United States,18.109581,-77.297508,37.09024,-95.712891
Jamaica,United States,18.109581,-77.297508,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Aruba,37.09024,-95.712891,12.52111,-69.968338
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Jamaica,37.09024,-95.712891,18.109581,-77.297508
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,Puerto Rico,37.09024,-95.712891,18.220833,-66.590149
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
United States,United States,37.09024,-95.712891,37.09024,-95.712891
